城市,区县,2020占比_无约束,2020占比_约束,2020_CCG,2020_CEADs,2020_均值,2020_差值,2020_SMAPE,2020_差异水平
四川凉山,西昌市,0.31280433072585373,0.32129825705730103,733.2026226047609,723.9553473275732,728.5789849661671,9.247275277187669,0.012692206978241463,0.11736833180284108
四川凉山,木里藏族自治县,0.04415040124985036,0.0453492665432108,103.48702625160705,91.0476759530223,97.26735110231468,12.439350298584742,0.1278882395542971,1.5908466108852224
四川凉山,盐源县,0.07158511942798884,0.0735289503507841,167.79306470048934,145.07840032253705,156.4357325115132,22.71466437795229,0.14520125302114437,3.2981977296334253
四川凉山,德昌县,0.07057095095470935,0.07248724302508616,165.4158885832466,138.8002579598837,152.10807327156516,26.615630623362904,0.17497842192665777,4.657161045058867
四川凉山,会理县,0.13135436053914046,0.13492117260707073,307.8901158893354,286.5853336615277,297.23772477543156,21.304782227807664,0.07167590265974418,1.5270394971473897
四川凉山,会东县,0.06664875868829402,0.0684585470792256,156.22240443479282,159.20905720872412,157.71573082175848,2.986652773931297,0.018936936463913326,0.05655805381970746
四川凉山,宁南县,0.05182721873710597,0.053234541253694125,121.48122314093,125.18884229020466,123.33503271556734,3.707619149274663,0.030061362677262157,0.11145608391550782
四川凉山,普格县,0.010311271334744587,0.010591264833867985,24.16926635088674,20.91873639564207,22.544001373264408,3.2505299552446694,0.14418602542756975,0.46868099477998504
四川凉山,布拖县,0.011036869768764807,0.011336566254833685,25.870044193530468,26.037501132944787,25.95377266323763,0.16745693941431838,0.006452123226443828,0.0010804528082243206
四川凉山,金阳县,0.0072285709200384535,0.0074248564021926625,16.943522309803654,18.267682811545274,17.605602560674463,1.3241605017416198,0.07521244996745467,0.09959335548612125
四川凉山,昭觉县,0.014068669255382062,0.014450691588510955,32.976478204982,24.34505799803216,28.66076810150708,8.63142020694984,0.3011580211800385,2.5994214294984124
四川凉山,喜德县,0.02631724640509408,0.02703186807191277,61.68672294010494,53.22397533685348,57.45534913847921,8.462747603251465,0.14729259729767724,1.2465000747576012
