城市,县,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
湖南邵阳,武冈市,22.6228537195326,23.342683632983398,23.322953492735,24.8440586775918,23.7211102087695,25.6174841223482,30.844289011083998,33.5815534810195,41.392466230123695,45.6388004328226,51.5709142553697,63.5894179512974,69.3315305064661,76.8494333547513,96.503049504547,97.590457346952,101.781687231515,108.677452451639,99.0495178089972,100.137254201934,105.331289538995
湖南岳阳,岳阳楼区,220.12175459618902,197.203728958566,196.60632282368599,202.889066382816,190.411232817009,206.082660374578,232.526653818499,249.92971740484703,287.687448940646,315.29666976107904,320.957314969877,342.910978551251,374.91305185902297,416.881857650432,517.455075742904,525.227929128975,572.173614146497,595.2847077914411,562.2272437130621,581.051929193133,600.6101458198821
湖南岳阳,云溪区,169.35218471517598,152.566398417269,148.107879817409,153.59257950925002,144.68959582853898,152.443076984568,170.307193025056,183.505290976231,212.19360650355702,231.940737148825,238.08572081229,259.913659250366,283.383814098841,312.70716419277,371.863457687919,382.645880087548,408.74321602886204,430.281032968331,400.212088724083,408.505610386169,420.876024418562
湖南岳阳,君山区,47.2165327324233,45.5009604854349,45.814640822286904,48.1215954287147,49.231627183771195,51.734937730355604,57.6804130990409,61.7366461203514,71.0472583870922,78.0034540626663,79.2544675327313,84.3292340993867,91.9441481761394,101.474207115833,126.258606458663,135.62682713696702,144.088533128952,160.577825456236,144.337316802641,146.938563985023,155.139013197484
湖南岳阳,岳阳县,118.416066217824,111.679689347656,116.51976561645401,134.96565472733099,134.50374192844902,146.13393823696398,165.449615667889,177.737900657579,206.308421731501,230.941607819568,254.201631517093,273.232807235377,307.780546557131,349.50701196955396,448.277456036511,457.79487925839095,499.878516479862,497.05229267040795,455.273730214582,459.670945979037,474.635799122494
湖南岳阳,华容县,51.2969738327562,52.0398729196216,54.531060304806,58.646664622177305,55.4027864160333,58.47262175138211,65.37821328253,71.1974391061209,82.78493246024739,91.3132840559758,99.6679544254818,107.50455159330701,117.212192507939,131.454182605626,159.57834990819,162.306623661106,190.85459862032198,186.596201844968,170.167171471892,171.214567285408,175.192230787672
湖南岳阳,湘阴县,47.8272109923371,45.081483083996496,48.9259513187719,53.65337598155781,51.548679534917994,59.139247732261104,71.8284389535226,89.40875533398341,104.854375355455,117.433379377966,123.77019421288699,133.15342514158598,145.177154543462,160.656051861332,196.678291155881,202.136136598364,211.144047772716,211.211685327189,192.47963249832202,196.622382712379,205.80080265251598
湖南岳阳,平江县,45.2179493363419,45.5009604854349,49.2822082458504,57.3983424620224,55.79278532662239,62.162872716962006,71.2179237665562,79.5218005020081,93.0840058113445,102.517805819781,110.34026862555099,118.959018860416,129.700996028254,145.048156224662,180.531446275154,186.704237997844,206.07168548461797,202.689233970826,182.663112777929,185.28376419274,192.142185572989
湖南岳阳,汨罗市,87.0771682431581,83.87080514641721,92.19929272789929,100.477695439916,96.972082062349,104.326966007556,117.643622114565,127.564445964279,149.352911326386,168.496024741039,187.410134929409,201.72800991013,219.944011498969,250.68752024060302,304.899953834736,315.701869257122,336.559598852075,351.00946134298596,327.399169885435,336.146168124464,343.607023874853
湖南岳阳,临湘市,86.3832156750743,78.68902548159001,77.09399901977359,81.1898942202679,76.48566870022991,80.6617436863528,90.40933594815151,96.9376146169531,111.98198802383399,122.35765964358801,130.682129248503,140.193546219377,152.852997238672,168.71173993187202,199.594443743036,200.832032491278,206.294646464314,206.088821390394,189.766448057644,194.671678580399,206.25454026586198
湖南常德,武陵区,174.792772848953,165.348121590509,205.346492768011,214.246350349715,206.699422612199,230.152619898457,265.202488390482,287.46037066070704,331.107034370034,374.994647184154,381.374073545439,405.853466457563,442.501958618469,494.28054246453803,586.254675669481,589.944095443128,606.007942815462,620.59024609945,587.648116336547,624.930332125697,708.004349202491
湖南常德,鼎城区,112.53134844047298,104.40052267563699,116.021005918544,125.076985066497,122.59730459928899,137.682073122249,158.680860334131,170.521560061827,197.12099439290301,223.376771469484,232.42724549815898,249.144176736771,271.641849327249,309.365884481694,370.783401174158,374.549567089388,390.794857163282,408.799145190513,377.552430702513,391.743371397004,420.29729368483595
湖南常德,安乡县,31.8663019264091,28.8205649929436,32.086873898864496,33.8515597547876,32.736967377093,35.7121061185151,39.8162078456334,42.701416989824295,49.1412928466634,53.7032014475356,57.6949603231948,61.53446369075281,67.0910142602967,74.0574051030301,87.3765719632664,87.9183518860626,90.2434565322142,90.15497961373819,83.6644363214029,84.7486170733724,89.79738765723691
湖南常德,汉寿县,58.95821018440161,54.433361621946496,55.4573283152099,58.0592188997514,54.921023055893905,58.4011975391451,65.5374781139125,70.4871693624445,82.5233686926005,91.8842151012652,96.9461561731151,104.460174911018,113.89290918028101,128.84523817369,157.526242532045,160.296129829348,171.289772651942,169.171522928501,152.774096182386,154.547558424172,161.0174756522
湖南常德,澧县,78.3333658853019,72.59426559010281,84.3141394085633,92.547178187167,89.1262216257927,100.42244240526502,114.13979582414899,127.592856754026,146.966141946608,162.215783242855,167.999415813847,178.933239501496,195.090877583126,219.38018705736903,263.479786532,270.22123852248995,281.43249662208103,279.353269137959,255.26696693970598,260.104474637367,274.227316001759
湖南常德,临澧县,66.8692694605572,60.059293829473205,71.0376312594402,74.9238065143926,71.3927417501846,79.0189868049011,88.2327165859235,94.5226974884534,109.039395637806,119.07480613317401,120.511198937027,131.13652558957,142.978129338888,159.191381303052,189.603920990747,192.953070177632,204.06503666734798,210.97519389194898,194.774210753348,205.28194225385897,216.769007041088
湖南常德,桃源县,48.6044378685909,48.1905508828928,51.419749808321,54.1918678937815,51.9845606702822,57.9964603364686,72.0142479234689,79.5218005020081,92.20122809553621,105.443827426889,111.30722326783999,119.035128277474,129.783978111446,143.217318026812,169.730881137544,170.946313370552,183.385405800485,181.262081605438,163.340361479098,162.575614814858,164.953752966936
湖南常德,石门县,71.5326307180805,64.5008192564679,73.507679287184,77.2980663091969,74.53567414728461,79.49514821981471,88.7901434957624,95.85800460656499,111.328078604717,122.107877311274,123.734381077988,131.93567446867002,143.849441212399,158.68790079864402,187.227796660473,188.38870580283,196.874545072131,191.51547046176302,172.7928520702,173.816420294953,178.617914108822
湖南常德,津市市,34.4755635824043,31.1893785540074,33.3931492981521,41.1456774749082,38.7934210474171,40.4022960554135,45.0454031426932,48.2131102007531,55.484214212101,60.554373991008504,60.9897687339545,64.8452233327414,70.7007348791253,81.0603612098061,97.6911116696841,98.6228730983953,101.168544537349,109.653814113177,102.946213346199,103.84538147292798,108.443133414591
湖南张家界,永定区,62.483489230267395,63.908615866202,74.2676940649514,88.3861043199842,88.0709304559635,109.70758999607799,126.243923009222,135.689931831937,156.34974211094098,174.990365381206,185.834356993829,199.71111035811398,217.74498629439498,245.149234692107,292.425301100796,294.5645151881,303.840075081593,301.52302151374204,274.09344748697004,282.203239120412,297.790550532076
湖南张家界,武陵源区,17.3488142020956,17.6920762841957,18.0503509719741,18.6024478768175,17.5270098641199,18.7607597475933,22.0581791464809,23.7230094387913,27.3661091900581,30.6518604939755,33.055523512296,35.124495971901595,38.2962313928595,42.475446190118596,50.3306335412635,50.805722505233895,52.563050963482404,50.7175468453137,45.4997100506722,45.4176584114526,48.3837779316705
湖南张家界,慈利县,37.4179224710797,34.940000025691894,33.9869108432828,35.2956971557511,33.0810840629069,34.7597832886881,42.3909892863177,46.281176497953304,53.2936176580581,58.805897664809706,62.0641627809414,66.0629740056567,72.0284482101887,79.9618582910962,94.82896190821741,96.666716937766,100.33244086348701,97.3972215077339,87.3769654486444,87.1040751208144,88.6418894821933
湖南张家界,桑植县,13.1018244854226,12.2141949242355,21.3754156247062,24.8685355826929,23.5605224220564,24.450888655809997,27.579359967742,29.831329234408198,34.5591128003481,38.0025977020767,38.5707462868286,41.0229757938352,44.7273428401978,50.119195666142105,59.9431365137365,60.3691526238662,62.98647676430021,61.6318095929408,55.551583859000495,55.1188774496043,55.859497795143
湖南益阳,资阳区,51.574554859989696,48.1905508828928,55.29107508257331,57.6920653232353,54.2557307966538,57.1869859311156,65.13931603545619,69.89054277775641,80.7578132609838,94.6675039470511,108.97936949936799,116.371298680471,126.87960519974499,139.967580225628,165.572663559564,166.59929968026398,170.955331182397,167.514998417524,153.017095728165,157.24897712196199,167.90135764388202
湖南益阳,赫山区,124.744913638748,123.597782576759,141.909009286244,148.844059919641,141.890780117253,168.442100525663,191.170885936168,206.404387512358,238.02302855868902,260.73707174560997,279.127573407188,297.54976598515503,324.418454237019,359.530851102782,441.52710282550396,445.46022791220105,458.630735235984,449.617522697121,417.591284914149,442.59364634036496,474.125382121935
湖南益阳,南县,31.699753310069,28.9192655579879,28.168047701001704,29.0785632600779,27.506393752722104,29.6172400076219,33.020908373311904,38.2693337892837,44.5639269128425,49.242802656212,55.8684904433171,59.5556188472654,64.9334800973187,71.7688573557177,86.72853805500979,87.26629983251951,89.63031383804851,87.6073606774371,80.3904455491825,82.4489005309781,88.8255709528191
湖南益阳,桃江县,36.2520821566989,34.7179237543421,39.5682693675117,41.855507722839405,40.399298914548496,44.0925470209934,49.2393770357666,53.7816249911759,64.76972796356641,71.5091134224992,73.7034316232992,79.496286116254,86.7577679766731,98.3617821794881,119.076230642152,121.66204565691801,128.202563325567,128.015568896837,115.46008211997001,116.368591488066,122.59359134684699
湖南益阳,安化县,30.3951224820714,29.0919915468155,28.928062478769,30.816423522254198,29.2728594065667,32.0456632236809,35.9938518924526,38.7239064252365,45.3813136867391,50.670130269435596,61.7776577017449,66.3674116738855,72.3603765429545,79.9618582910962,98.4471512293168,99.16624980968119,104.12277751833,100.816355841357,90.7669594462139,90.34483845815289,92.3936857746238
湖南益阳,沅江市,31.5887208991756,29.338742959426302,36.5044597946371,39.0161867311146,36.728720932533896,40.6641848336159,48.3368763245989,53.6395710424406,62.8079997062145,76.6474928301039,86.91847840123759,92.853488809794,101.279632535179,111.81844293368499,132.900954018293,133.88802166085202,137.343963493129,133.78678540976202,119.953564341061,120.54446592259,125.47240772757999
湖南郴州,北湖区,107.590406155716,100.57587578017,102.86325007844701,115.041453975056,113.16850740798901,124.30193736317801,153.531297452762,165.549671856092,191.006941324157,210.816288473116,221.50423935379303,238.90746014257599,260.522250179594,298.563939114379,369.757347486085,378.244528726132,394.585193818125,423.814143412911,395.680341511401,398.27996799677703,408.07504470059894
湖南郴州,苏仙区,161.24681871995702,155.33001423851002,166.846994181734,176.258193632846,170.360700590254,183.82211422737,214.609360287964,230.383094058872,266.141133580732,297.811906499091,303.94607589258504,327.34660276305203,357.071903972859,396.468011744405,516.1590079263909,538.105957186451,562.5305517746181,601.78762670413,538.22818190658,544.5392824963869,548.8221106584849
湖南郴州,桂阳县,79.1105927615558,79.7253814145554,89.82424654737639,97.1488363461693,94.6779708235899,99.4939276461832,129.163778251235,140.29247977096,166.812292816818,183.87547977352202,188.627781515994,206.713176727377,225.37933794801,255.127302870389,308.626148807211,315.158492545836,343.694350202367,340.93098370454703,312.61437603292796,313.351695205735,325.476904457756
湖南郴州,宜章县,163.911596581399,151.530042484304,166.538238178266,175.03434837779199,167.148944855991,177.417743196783,204.46949935660902,221.121176601332,254.991977984782,279.863261762805,291.339852407939,326.128852090137,355.91015480817896,399.443123815911,483.865318164936,489.691092210875,523.0107181233891,545.9806321002741,503.365864053512,500.291093315707,509.831100517117
湖南郴州,永兴县,78.97180224793901,89.249985941333,97.59064755768631,103.70864691325801,98.4173721427673,104.94597584694301,118.731931795679,128.502002025932,148.241265313887,162.14441686219402,166.745956092362,180.950139053512,197.2899027877,218.05282936392797,257.539475706315,259.299366625643,272.291096454519,270.642460591489,243.28400763057098,244.04640160932897,248.78693826510099
湖南郴州,嘉禾县,67.4521896177476,67.7085876204086,73.3414260545474,76.5148053459625,71.9203873350992,74.9239986366448,84.277639939924,91.738440093242,106.619930787072,116.36288366804901,121.90791119811,139.774944425563,152.396595781119,170.496807174776,209.314952366885,214.68813862906902,234.38772990609098,263.825026092802,262.352392491018,265.2838863386,273.683655421766
湖南郴州,临武县,55.2386244194723,51.102217551700505,61.9174539262322,68.4374266626075,67.2404004080305,73.7812112408523,88.1265400316685,99.0400130582352,121.529065542946,140.12788842822098,148.803575507681,167.63099106850098,182.80952927079,207.06780017682803,249.9250772843,252.018118694412,262.20211212324597,280.571158569413,251.25223154462998,254.884092526669,267.063855456778
湖南郴州,汝城县,27.2306987716092,26.7478531270127,28.9993138641847,31.061192573265,33.9299052212477,37.6167517781693,50.7789370724644,56.3101852786639,68.9220527749611,76.1122449751451,82.0120789199976,92.5490511415652,103.60313086454,127.60942239014099,181.449494311851,191.051251688131,223.90856386034898,222.593305668073,204.64137306795197,203.973294063027,206.161102349304
湖南郴州,桂东县,9.27120630959987,9.1051271253392,9.99894442000145,11.210422536292599,11.5164384185709,14.3086505181517,16.298101078145898,17.5294572739332,21.3501425341791,25.584847467031903,30.6918566089249,34.4395112183867,37.5493926441364,43.8028038835598,60.3751591192409,64.1184519317391,75.8067330968569,77.763900715472,71.2411657919392,71.4317869430217,72.9304768175707
湖南郴州,安仁县,24.9267762455709,26.0322740304413,30.9706021940187,32.6277144997338,32.117557342628004,33.6646120343869,39.9223843998884,44.6617614823711,52.901272006587796,58.4133825711732,60.380945440662,65.454098669199,71.364591544657,83.2115960922798,103.847433798122,112.098615538286,129.094407244353,138.549194076079,124.050322736056,125.632048876211,127.56812847052801
湖南郴州,资兴市,100.900703399388,91.1993221009585,93.4818176653817,97.5649437328875,94.4256185873264,100.97002803241499,113.502736498619,122.53573617905,141.407911884111,154.579580512109,156.28852070169,167.212389274686,182.311636771641,208.349386915323,251.761173357693,263.429029631416,282.157119806095,276.314783033808,251.62749296689802,249.694161822016,255.161419497471
湖南永州,零陵区,76.4458149001139,71.7799859284871,73.08017097468989,75.3643908062119,76.026846452478,79.6618047150344,89.9846297311314,98.954780688994,116.395876602875,127.03215757689502,130.46725043910502,145.445095996325,158.578760978883,176.813198957358,210.719025834775,212.67764479731102,218.22305887808403,221.73431918609202,202.12875247405302,202.623666452792,219.014529973468
湖南永州,冷水滩区,129.436032998995,121.771822123439,120.12983581084899,124.881169825688,121.06025006931999,127.373178489371,148.461366987085,170.379506113091,204.08512970650202,226.90940731221198,249.438484575451,269.08484400576003,293.590610331391,325.934970172236,385.256158458555,387.86229651589304,402.38882810750704,414.736190636911,378.765909972844,398.373079345818,432.48988687614906
湖南永州,祁阳县,45.4400141581287,44.316553704903,44.3421121903627,47.0935654144696,51.1816217367165,55.4013806251898,64.8738746498186,72.1065843780267,84.0927512984819,103.623984720029,113.31275882221502,127.673547113467,139.243935595273,153.97349243918,187.443807963225,189.964498265559,197.59916825614502,195.216679893156,176.14048104744998,177.138107859945,184.336976731746
湖南永州,东安县,30.4506386875181,27.8829096250225,28.5480550898854,30.596131376344598,31.176971734736803,32.6884811338142,42.3379010091901,53.21340919623479,63.9850366606256,70.4743009029121,74.2764417816921,82.0459515876704,93.2718615072028,104.495090142285,128.094702532057,129.106306601536,132.494562184727,128.429815168286,116.025053992792,115.12053559212501,119.40573845509499
湖南永州,双牌县,16.6271035312884,14.805084756649102,14.2977780067479,14.7350968708475,13.810549657330002,14.9990845697764,18.4747204403739,20.8819304640857,24.03117115256,26.4055608446354,28.0416846263573,29.872946194954196,34.313091399669396,41.468485181301205,55.0828822018119,56.4568403026076,57.914114476201696,56.3009481667857,50.5784717416202,50.3477973509335,50.8329671552031
湖南永州,道县,40.0549422297983,38.912697768726105,51.2297461138791,54.6324521856009,52.0763251198326,54.8776030687849,61.794754576423,66.76535590558021,77.4555706944416,85.0687257481228,92.7560193898663,104.30795607690399,114.722730012196,128.47907053412,158.120273614613,160.730831198376,169.952006773762,168.31889899797602,155.97666788172398,157.682660583412,160.013172901783
湖南永州,江永县,16.7658940449052,15.4713135706983,16.2690663365819,16.8645876146411,15.8523086598257,16.7846898757021,19.271044597286497,21.450146259026802,25.3716854617504,27.832888457859,30.2620989901301,33.9067452989862,37.1759732697748,41.6515690010862,52.058723963281096,52.9792293503776,62.2618535802862,62.4319056841685,57.0504167710632,56.8642620353911,58.440580825769395
湖南永州,宁远县,20.5409960152812,20.973870071919603,23.6792104198134,26.1658115530499,26.4052203581177,29.90293685657,35.9673077538888,52.6736041910408,67.8104067624617,78.68143467894751,88.279377527421,117.81737760455799,134.472465811763,158.870984618429,221.789605100825,226.42507559284502,237.67640435661602,236.380918936915,222.655061713932,231.538814859772,245.81556592140998
湖南永州,蓝山县,36.3908726703157,33.5335169738102,33.7731566870358,36.592973126108106,35.879899774193,39.8070942867715,46.930036980719905,54.9180565810582,66.14293774371271,73.6857880326651,78.3591391602422,96.4306314114828,109.079948355176,131.088014966056,169.028844403599,171.489690081838,179.650809390566,179.275935771372,161.540769941847,163.394247079676,168.436451906262
湖南永州,新田县,20.846335145238,20.6530932355255,31.825618819007,33.4599292731704,31.9799106683025,33.640803963641304,37.9315740076067,45.4004420157946,53.2609221871023,59.305462329437994,61.7776577017449,66.6337946335858,72.65081383412459,80.6941935702362,96.0710268990426,96.9384052934089,104.17851776325399,103.156339001728,95.7783267390551,102.40622970251201,116.14484299688199
湖南永州,江华瑶族自治县,24.676953321060697,22.9478813728061,24.2729719649441,25.5783658306241,25.212282513963004,26.5459988814296,30.870833149647698,36.0817029787604,53.13014030327881,69.3681220026639,74.09737610719431,80.3715444124118,88.9982842228425,102.710022899382,134.791052917375,143.342776437227,150.610141785079,148.17885163985,134.008297725,137.84178939628998,141.134669504351
湖南怀化,鹤城区,135.515057495409,124.288686532069,124.048662008712,128.601659401051,123.14789129659101,137.039255212115,157.380197544507,172.368261395385,200.32515054657802,221.021680907665,227.12690153302398,244.31122875363803,266.74590641895304,307.077336734381,387.57827996314103,394.002453353424,407.015268436213,400.65455464398303,363.715162593527,370.390423135452,409.33119110547
湖南怀化,中方县,17.6541533320524,17.247923741496198,17.860347277532302,19.6060009859616,19.0411232817009,20.6415973365017,26.756491672265597,39.4341761689129,51.1357165749711,58.3776993808427,76.8908006293602,91.407409885707,99.86893712092399,114.518929275514,142.08143438526199,143.777477806256,148.046090518568,147.54733436763502,135.195649516387,140.271937237324,144.94036668014502
湖南怀化,沅陵县,36.9460347247827,33.3854661262437,33.5831529925939,34.8061590537296,32.8975551638061,34.8550155716708,39.6038547371233,42.4173090923538,51.6261486393091,59.769343803735595,61.1330212735528,67.2426699700434,73.3146704996563,80.96881929991359,99.47320491738981,100.144327889996,102.72927139522601,99.44189863423641,89.31486006043289,88.7563696244022,90.0711738023606
湖南怀化,辰溪县,39.1111667372043,39.3815254526866,41.159550308462,42.8590608319835,40.1698877906726,41.8545883708997,52.2123205549072,56.5942931761344,65.2274645569485,71.5091134224992,72.7006638461114,77.2510583130663,84.4757606889079,100.28416228723,118.536202385272,119.27118812726,122.34983760853,118.890003120614,106.778958941463,107.21074282563401,108.420196937837
湖南怀化,溆浦县,46.106208623489195,48.832104555681,49.5197128639027,51.74417738367389,50.103389454499705,52.2110991452691,58.901443472973604,63.2140071871983,73.20515947017921,82.4995360443204,93.1499638737615,99.5511175108283,108.54056481443199,122.94078498562399,148.77778477057998,149.86329697265802,153.731595500832,150.123430348218,135.779094288815,137.039278351778,140.249192633445
湖南怀化,会同县,17.7929438456692,17.124548035190802,16.6253232636604,17.133833570752998,16.173484233252,17.0941947953959,19.563030121487902,20.9387520435799,24.1292575654276,26.441244034966,30.083033315632303,32.0420645810847,34.935457023605295,38.5849150196875,45.740393357779105,46.024007445917796,47.6021691652322,46.326961815429,41.9152561031282,41.873098788072,42.9397679110391
湖南怀化,麻阳苗族自治县,13.0740663826992,13.8921045299891,13.537763228980602,14.1231742433207,20.945235609871,23.355717401508898,26.0397999310442,27.8709847418614,32.0742570077025,35.254992046621396,36.0996399787588,38.4352556138901,41.9059520116881,46.228664495711,54.5428539449314,54.881047839878406,56.297647373401105,54.8595214364745,50.4421425215371,50.700522521025604,51.555284961441295
湖南怀化,新晃侗族自治县,20.0413501662608,19.8388135739098,21.5179183955376,22.6656141235961,22.275820128351302,24.022343382387803,27.207742027849502,30.285901870361098,36.095799935273696,39.7153908379449,41.4357970787935,45.132884314924496,49.208375332536704,54.696291160767,70.20367339446621,70.7476478094274,75.4165513823878,78.19601130387551,70.4192270201097,71.3795626905954,74.9896775626537
湖南怀化,芷江侗族自治县,18.0705248729027,22.4543785475845,24.6054784302173,25.700750356129397,24.6387547042732,27.998291196915897,33.2598056203857,36.0532921890133,42.1444620621086,46.3881474297649,51.4276617157714,54.989053823832904,59.954555105831,66.5967394467916,83.1103487339104,83.6256758669038,85.7842369382815,87.372718602585,78.8647318363186,81.0810138437097,84.9798092972478
湖南怀化,通道侗族自治县,7.68899445436876,7.59994350841321,7.62389823947854,7.93051725274851,7.52468486312999,7.832855275327651,9.23736022018694,11.5063698475574,13.895575156242199,15.165355890500102,15.793592490707,18.2282053852014,19.874208924355,24.5332318511892,36.3979045137463,37.2213047230858,38.6279897324425,38.5177207056536,35.0887281979971,35.787546196564,36.5775165240823
湖南怀化,洪江市,39.4165058671611,40.4919068094353,40.2807832216685,41.8065539126372,39.642242205758,42.068861007610806,48.8943032344378,60.1456418945163,72.7147274058413,83.1775166606016,91.466746533482,98.7519686317276,107.669252940921,120.14875673390199,147.643725431131,149.156907247986,154.73491990946698,151.346242078389,136.781750150904,138.794864667183,144.28042630045198
湖南娄底,娄星区,163.245402116038,150.518361692599,158.36807931726798,163.60363369559,153.498982985374,161.609184221654,225.333192267721,246.86135211216498,284.941029380354,311.549934776367,320.778249295379,345.765081690897,376.98760393880997,418.66692489333496,500.714199779608,504.85130245575203,534.883390292235,540.264817227099,499.602230377391,504.411550449467,520.116242604572
湖南娄底,双峰县,95.4323571628873,89.9902401791654,90.1092520890392,104.00236977447,102.86794794596,108.945731732217,123.21789121295299,136.883185001313,163.248486482628,183.87547977352202,189.344044213986,202.22272112100202,220.483395039713,244.737296097591,294.693419779694,297.281398744529,309.24687883923696,326.9161818541,291.992738417745,302.338246044136,307.418620443418
湖南娄底,新化县,68.2016583912781,69.5592232149897,71.7026441899866,75.1930524705044,70.6815672661692,75.3763519808126,93.8866181000035,102.07996756117,122.542625142578,134.240162023674,140.136796861987,153.09409241057398,167.001442422816,186.287786631231,237.45042455036,240.87889611305,254.788659548333,250.989786782493,228.66393985195802,229.50358149481298,237.42254003901002
湖南娄底,冷水江市,87.7711208112419,78.1955226563683,78.9702855023867,81.6549554171884,76.53155092500509,80.7093598278442,90.56860077953401,103.699382576752,123.26192550360699,135.560440065905,138.883337140502,152.485217074117,166.254603674093,183.49575837951,218.657441210918,220.06756807079898,226.639835861633,241.44803102965602,222.727418253228,226.42987911948097,238.416378264276
湖南娄底,涟源市,167.464633729988,154.26898316428398,155.066765126341,162.624557491547,154.41662748087802,164.442344640389,185.25154303645,203.05191432220502,240.409797938467,267.65961066974404,279.270825946787,300.822470918615,328.19413902223096,364.153717552353,451.78763970623396,455.78438542663406,471.89691352793403,482.105761704254,447.537716343609,445.880510430884,463.81397742880796
湖南湘西,吉首市,64.6208631399656,60.2813701008229,72.43890850594869,75.11962175520121,70.4521561422933,75.9715537494545,86.18881791651441,110.177042639081,127.218077489266,142.661394941692,163.021390062807,178.43852829062502,194.551494042382,214.711549652852,254.19130051365602,256.419470055828,264.710423144833,258.88196511700403,237.385835488216,239.30411654441502,265.49684188122603
湖南湘西,泸溪县,18.1537991810728,16.1622175260086,22.847944256630402,25.6517965459273,24.088168006971,24.9984742829606,27.8713454919434,29.831329234408198,34.3956354455688,37.538716227779,37.6754179143395,40.3379910403203,43.9805040914746,48.5172122430234,57.24299522933401,57.597931396308,59.084659619609106,57.3974604719265,51.9834154296216,52.148491188075894,53.326780501281505
湖南湘西,凤凰县,16.2940062986082,15.0518361692599,14.7727872428525,15.885511410598099,15.0034875014848,20.6177892657561,23.544650906051203,26.592499203243904,32.7281664268198,38.145330463399,45.6617469969419,49.7375040468856,54.2287913656201,60.0514928894781,72.3097835963002,75.6923758821293,85.1153539991916,83.79916899197461,76.2285103418818,78.2638353052549,83.715429734352
湖南湘西,花垣县,9.659819747726809,9.154477407861359,9.571436107507331,10.4516384781593,10.0940894505402,11.8088030898557,14.7054527643206,15.796399099362802,18.6037229738866,21.695379720997803,24.1022397874054,26.295803593265397,28.67030974265,31.856584642589,37.585966678883395,38.0907074611433,39.0739116918358,38.724095912267096,34.690506272645,34.5377169065357,38.021926793021
湖南湘西,保靖县,11.8527098628717,11.6960169577528,12.8014989130185,13.6336361412991,12.892905161826402,20.355900487553598,23.3853860746687,25.029905767155803,29.000882737851303,34.5413282400096,36.6368370022522,38.968021533290596,42.4868265940283,46.869457864958505,55.2988935045642,55.6417752356787,57.07801080233929,55.678627838595595,50.2222832342296,50.4187608556523,52.3959894382567
湖南湘西,古丈县,3.9416505867161096,3.5038700590736203,5.2251015971504,5.40939602733772,5.06998583765771,5.30919977628592,5.972431176845,6.39242769308747,7.35648096506938,8.02871782438239,8.09376848730107,8.60036412746453,9.37697540063516,10.3442358178522,12.2046386054995,13.9104438089197,15.6072685787647,15.597385099994199,14.083107792316499,13.961210727711801,14.395089484065501
湖南湘西,永顺县,14.2121485943567,12.831073455762601,13.062753992876,16.9380183299444,16.334072019965102,17.403699715089697,19.9081039228167,21.421735469279803,24.6523851007214,26.9051255092637,27.2179825236673,28.9215784817391,31.533191612755402,35.4724900833426,41.9601955596156,42.4920588225593,46.8775459812181,45.5480232766405,40.887538958694606,40.734865182727894,41.6269466178106
湖南湘西,龙山县,19.458430009070398,21.911525439840702,26.078007062141502,29.323332311088603,28.194627124349903,29.6410480783676,33.6579676988421,36.0532921890133,41.850202823505796,45.8528995748061,46.879393583527005,50.1180511321716,54.643701781577505,60.7380572136718,73.2818344586851,73.73621972149999,77.20023921996089,75.2220919426722,68.0627499522914,67.9169125835453,70.38715093829579
吉林长春,南关区,224.584942642191,217.952562492175,235.58790989705298,302.476088583546,303.46939300793497,330.348975773098,386.69611946707,419.37334507129,479.24219350478097,529.5936553343399,550.394483473365,570.4042957137381,638.0687866196059,685.164712186179,711.328423332048,723.5859221664281,708.249302365046,744.563445320229,709.916873341104,745.9364905178451,808.992865242008
吉林长春,宽城区,207.31375903937,202.487032369052,218.103835828137,239.13472986459098,225.919194318098,242.698053823535,277.04891191430397,299.527825795075,336.20903037707,368.069094130436,381.762211386802,403.822470630481,458.69120437386596,540.6182141583901,568.445342637947,607.8712880982511,587.392997222565,619.880745134771,653.343528601977,694.933415243166,775.21037512569
吉林长春,朝阳区,163.937280680563,156.014908275026,157.394716835849,178.600255030609,169.175146496266,184.064944480314,223.92931571489098,242.933426038485,274.740232999873,302.659315575513,311.725177509103,321.900553289387,362.94875804323,406.089790251339,429.494486644019,433.85598590760105,418.935270007456,446.1667729094,420.556509922406,430.427591710315,444.42823147636597
吉林长春,二道区,274.691227025545,266.61516460119697,274.32302937944,299.688833257209,283.812958141548,305.035564776076,351.593563381487,380.120805656781,430.55648681649006,480.18295824664403,487.089457593393,503.945801433231,564.173609921465,601.478014441873,628.384206992906,635.987136286591,614.008463007185,652.2067755425929,623.928473370821,664.447991946435,751.544974182287
吉林长春,绿园区,243.00753848519898,239.253072844902,255.450122441067,292.544037913639,276.432523163415,296.929696738477,339.415589231407,369.484792160859,414.392062461485,453.62809182641604,471.96508088101103,494.860651466045,549.46221318751,603.517408102166,620.0052609028199,628.376275936002,605.9917564455529,631.3880017255179,645.996828905195,672.788320207623,722.7439251076551
吉林长春,双阳区,255.117218942349,246.25882580665902,249.114761543407,263.670428159817,250.99042067597898,270.142491552801,311.265384059862,337.55218813153397,381.980742198642,436.81702690126497,461.097265279299,494.362835029487,554.129276978971,604.232984825076,633.9334212894099,648.216237141178,625.16059257959,643.50022405521,593.12463240361,630.481805658791,658.331828389316
