城市,A1997,A1998,A1999,A2000,A2001,A2002,A2003,A2004,A2005,A2006,A2007,A2008,A2009,A2010,A2011,A2012,A2013,A2014,A2015,A2016,A2017,B2005,B2010,B2015,B2020
浙江台州,1070.446340473286,1052.2454381572181,1265.8756904295644,1358.6323742860527,1322.5055619196369,1522.6342780313112,1866.2661199793224,2051.415512046279,2312.338135676038,2649.180497820269,2901.367064983917,3075.164870890259,3319.076467387305,3528.4562175170713,3655.2857586298423,3749.535331047518,3487.0118216094593,3745.732375061659,3614.064197008348,3776.423874384005,3708.566008622905,1622,2918,2719,3411
浙江嘉兴,1191.9230529749,1145.531383059322,1234.490464565765,1335.254391434115,1313.343382944967,1524.164155812306,1850.2288518260011,2045.193241736571,2452.567463509744,3033.4140239667768,3343.998984377646,3509.245619959053,3787.5545662402383,4083.9551762498318,4189.30631517644,4268.759040537894,3966.076769597249,3933.2325736324538,3724.196450871136,3882.474501954293,3813.34464345308,3583,3482,4261,4263
浙江宁波,1974.7554123781888,1884.8265446386959,2055.503796661882,2245.850046678925,2302.5655224820393,2879.4017048068563,3503.0077096846635,3851.757630734012,4416.527713556456,5046.6770114948,5423.449299642435,5692.098546412385,6142.858539277324,6647.9692500930505,6858.665605152935,7039.305177694032,6547.004423430913,6658.965722808985,6248.0212836489445,6499.810605190358,6319.936877947553,4731,10353,13585,9069
浙江杭州,2170.1710348706974,2091.4923771273525,2252.439086617031,2409.3875518875598,2382.210511873043,2728.9272973476222,3335.3437480507655,3683.526587006579,4259.655925400957,4898.925236958491,5352.782102503997,5577.498526510372,6020.102385220878,6444.20962513345,6683.944807375998,6838.871612891833,6357.711797402219,6410.140149054048,6012.7027279409995,6322.377630034269,6238.412817817875,4994,4819,5386,4511
浙江温州,1324.987796484279,1318.280406797081,1588.4550762218057,1693.1852427943695,1646.8466976229238,1835.9782251753877,2140.60275131004,2331.3793850889833,2618.43517616351,2953.8285959295445,3087.959435117403,3246.67887962359,3507.467460123763,3733.229027011481,3839.5342783974543,3937.2318466897973,3661.545599102218,3852.487542280295,3691.7677167048264,3878.923294294557,3895.8050469023556,1743,2589,3115,3485
浙江湖州,964.1305034647819,907.981234268848,949.458364013118,1019.899336658515,1009.3202953359071,1201.500443002378,1475.481891128245,1606.743357543793,1836.089608964199,2078.713820734497,2265.596909586311,2368.987485094149,2557.207255053564,2736.885262174078,2833.643652393706,2891.618087961928,2698.114989920066,2736.535575547498,2597.319009368195,2690.327136320457,2665.989316046144,2643,2772,2956,3439
浙江绍兴,1134.4413602815284,1092.21251096915,1172.8403872701267,1269.331576213213,1248.5191342633896,1484.49661049081,1906.962461952466,2095.852094781157,2398.891780670081,2743.434339540654,2983.835590196944,3123.972416208521,3371.4072987029867,3594.176295450554,3679.683335750466,3786.710718485692,3525.779782904561,3578.591295211239,3367.7376055751424,3506.4444223861174,3446.557953464196,3274,2403,2910,3121
浙江舟山,150.48631263701932,146.8697920606404,178.43437005891982,191.29692458182976,195.04446601275617,227.26490546649325,279.924838707152,306.23142647323067,366.9052063221855,429.492081023323,472.4519750255224,503.6128032493335,543.4856237387438,618.2616331592382,666.2245833593767,688.5564795306645,643.8547673802394,619.1210954548828,579.8774953062857,598.9111502596969,594.2440476006832,447,757,2187,1898
浙江衢州,456.2174608760477,437.532721221445,471.7071193940281,500.5210646492369,490.2865212924929,544.5428240474102,692.795791950803,757.7959419341643,861.1884197662658,955.3732791766017,1040.6284401987384,1083.9714303530368,1169.81537944092,1244.957342986605,1288.913535310504,1324.8490672337189,1233.507143834485,1261.020227626667,1187.3341024784831,1229.2337187242128,1229.13074266457,1996,2934,2883,3219
浙江金华,958.5182919944447,940.2787509352851,1060.8766529180525,1178.436121031933,1203.8956577851593,1434.8068046040223,1850.4062552347768,2019.6915061903155,2314.629954536311,2674.2003553367863,2929.192860404304,3077.8187660879903,3321.6799913333584,3538.4511460361223,3689.679182810046,3817.6715456744105,3551.2699772949727,3820.5121638145692,3661.168513416667,3946.434326018095,3909.289774176211,2182,3171,2510,2823
海南三亚,148.709253956139,144.49456087405,145.610157343728,150.25986408006798,151.98381948385,151.634772165132,152.93226898839401,156.248513261457,172.334138382702,184.53241154314,209.07450207533702,226.48943662883897,236.19908543838898,276.934923177623,408.981761318174,422.00251323600895,508.342975963708,550.400887879646,533.465459429417,530.603777708689,647.5291402003049,177,315,166,293
海南儋州,166.198672459623,167.802389677675,170.322565036814,170.772562806255,164.917052934036,164.047693794737,167.033564275477,170.430387308392,183.777264801455,189.859443376152,195.63530663970099,206.392012873665,212.493852896355,230.214165368985,328.569055061016,321.608655947381,385.848597729005,384.90158162039603,332.182182239863,322.811039344526,378.23632384537905,0,0,190,470
海南海口,368.4093121331721,350.4327983793458,351.3926002078523,343.6420275479727,336.2221806896224,330.9804421617816,330.3455285655699,335.6032553961793,355.2059889870584,370.44134601791967,381.9524658478798,407.2581351750762,419.22524446532964,461.3357890444509,667.149857648569,650.401259760012,779.586737562198,866.530099223543,907.088631774424,1024.870493772596,1293.2406169148899,131,273,188,432
湖北十堰,652.37222722297,625.9276878312958,635.2618081386796,692.1026429789113,670.0399489099971,754.2299526488837,864.8899462876942,939.7547998626947,1086.801599005103,1216.948702879698,1234.4906771179592,1306.424008118874,1428.521083786321,1588.2028683367237,1750.7756617056432,1869.237131817345,1841.0583821888076,1842.6425319443597,1683.7125508383565,1714.7305692365576,1682.4574805001632,609,973,1194,1047
湖北咸宁,401.6307940777956,400.1271840533547,428.3334639628826,475.4664476797057,458.8997399265166,498.68846989059114,579.8491535406058,633.3039939957378,717.4114695141876,799.7813305383434,898.6744920439023,965.1800897408198,1050.3420916851908,1149.335403232131,1239.0902856676557,1257.4841233794848,1238.9610156230829,1273.968171053138,1192.9666834009136,1263.8249246984794,1292.775189214026,690,1071,1735,2258
湖北孝感,857.4853602742342,838.6162278349386,898.75404877508,958.5831792237781,915.0394771212221,1000.4952166934297,1181.9054222749241,1276.1865712129888,1448.78244973588,1593.07174975823,1672.3770019895092,1762.485336100451,1918.901756321654,2069.628020518568,2274.194939098808,2326.495171145029,2264.754784261583,2374.4231438739407,2208.1187826361784,2285.020901990844,2313.759827997703,1414,1867,1494,2170
湖北宜昌,1402.802456173581,1351.9808285600311,1366.3638506936773,1439.663316428533,1369.207783793206,1488.3876354256522,1702.4960170900658,1844.930914295724,2085.2645507637353,2302.0580573030584,2327.15268618018,2430.054529345379,2643.3703826711126,2859.0522768906267,3048.4869669535055,3121.4259658715673,3032.8635051640304,3094.498543395918,2865.41589533429,2953.00529062792,2938.155377625236,1780,2867,3142,3291
湖北恩施,204.71147548001522,205.77041816463338,220.50964913071738,248.90838252227536,242.6091687024247,294.0351700195642,354.5716266824776,403.3860680686738,485.3256555976094,584.9982410425529,600.3305260982335,627.5054167189355,683.0691727211333,753.7665642616298,810.9483477907077,850.7274544686494,845.5084527909917,838.3620906996601,762.0847909500457,775.0219694835583,760.6514915661251,517,638,802,936
湖北武汉,3264.1907500280968,3132.310782249523,3325.753143567322,3522.73378297916,3401.9744386529633,3734.647580565755,4324.9544386019625,4785.9391066292455,5409.847303416368,6014.159712276822,6564.884784879554,6861.453106491725,7465.381559496401,8040.346483991238,8619.665750878912,8799.59412762361,8577.378930820847,8788.102618061212,8324.408254540438,8712.496493172821,8907.15739834674,7185,8809,8086,7073
湖北荆州,1014.82801951826,1004.8759284930234,1058.5458125670407,1122.6073540905518,1070.9303457054316,1153.7886615392056,1314.9106041837833,1421.3659642403964,1609.2810292549939,1781.347045725948,1833.813677158968,1913.275926428512,2081.227748893844,2216.287645081852,2361.520378523088,2413.377140444691,2361.280682398911,2399.985269683605,2220.121122044447,2286.5322069040308,2315.229194198626,964,1215,1488,1739
湖北荆门,642.7859998558233,634.6440218450656,646.2810720489902,682.859637900458,652.6174316654453,705.3594783518962,812.6972878511369,878.866939184607,1002.257075181698,1113.32732817905,1141.6820268465121,1195.215947751929,1300.614658034732,1406.1634038093248,1531.468075633454,1554.461599704573,1501.9222471519051,1508.840717026292,1398.862325125006,1418.192036508914,1426.014664655949,1667,2350,2056,2672
湖北襄阳,1456.6781250638096,1405.402715251881,1433.5738982911034,1508.750862862389,1443.1117855137315,1586.8622962342727,1823.744490955195,1971.4959272626568,2217.0208556722673,2452.6316527982976,2496.8045738162527,2616.577677115544,2846.310591605763,3059.3373656927133,3264.3034749365524,3340.3959855624794,3323.242048901699,3372.133087173039,3104.6363050389227,3160.324061020502,3137.15190423067,2350,2343,2318,2620
湖北鄂州,437.2712092333085,410.2171523672898,414.5531655287691,438.85996993962135,416.5632694510701,455.6876933107766,525.5486004800487,566.5412689417878,637.3053542234247,693.3614791015943,730.2238854760594,763.4575712966297,830.475657241806,945.9476321295269,1039.8563986080435,1054.2038498374982,1018.8687774104953,1056.7038146865784,994.5558030720038,1054.569714608278,1071.7330475274093,1456,2284,2128,2274
湖北随州,311.8469383178881,319.357487203686,342.990135573995,369.19799946134196,353.13249238250296,392.19538273619304,470.090189809122,514.529562048969,586.1562752464371,652.9779050903519,686.900265015317,747.456123014476,814.160171828745,898.018136890184,1028.558882014008,1054.8412457747982,1055.990499095323,1060.587896364511,969.874147954656,983.427612026923,974.2436007112309,187,298,383,386
湖北黄冈,1041.980071334706,1069.4617157698467,1117.7214984420518,1181.3813779086195,1124.0603982927769,1207.8475293540487,1391.0916972146167,1512.554076509204,1732.590040504627,1929.2387676824237,2033.9626035272458,2145.3570823403484,2336.3862360087937,2526.324331678377,2771.1402076492996,2852.6410021578276,2825.255094675404,2934.5654061387013,2744.140689183062,2821.9630636022257,2829.4770542473957,915,2128,1942,1827
湖北黄石,692.6718702049741,663.5652676558007,689.7611472526563,731.6334613087881,693.2042575519765,741.1541528235766,861.9507692767606,935.5402232452286,1060.027973340451,1155.0324050934523,1184.5406352808434,1243.821850804485,1353.4873006032622,1464.4660458444284,1578.9370402066734,1603.5901173333893,1559.7247249530276,1594.5412904537259,1498.9165668462674,1563.4742886893985,1604.866542228706,2207,3864,2917,3850
湖南娄底,582.1151722114333,542.5323309074064,554.2170262250215,587.0785688492998,557.9966766033863,591.0829724029168,718.2578453966614,792.575801573605,934.403864447634,1032.885627309212,1068.413253458641,1154.389583215205,1258.921184097663,1397.34148355402,1703.303125026814,1718.863550810764,1797.455678069372,1841.724578597602,1690.524043243931,1708.563767538781,1767.187758780084,3460,3753,3534,5544
湖南岳阳,872.9090563412799,812.1329243259861,829.0811206969371,890.9348687740531,855.0381997979208,921.1580652209796,1042.4414096758103,1137.539610682353,1319.2949485400632,1458.3006224304881,1544.369816273823,1661.9252308611967,1822.9089125084304,2037.1278917926838,2505.137080842994,2568.9764156175947,2775.808456978218,2840.791262762779,2624.52591414559,2680.105610438752,2774.257765712314,2033,2016,3626,2999
湖南常德,677.9639009151715,629.5368789939802,722.58404996229,771.3407104501972,742.787336885436,819.2833305002291,937.4593416561559,1016.8789866266085,1174.911748798969,1313.3555033076393,1352.9844233705644,1446.8780729660562,1577.5308925112802,1768.0862186186353,2109.6743883293984,2133.840345219826,2225.262057862294,2261.475723042488,2090.7596841314,2161.59371249421,2322.12762972996,1441,1781,1828,2812
湖南张家界,130.3520503888653,128.7548871003251,147.6803715049145,167.1527849352457,162.2395468050467,187.67902168816937,218.2724514097626,235.5254470030898,271.5685817594053,302.4507212420679,319.524789573895,341.9215561295075,372.79700873764097,417.7057348394639,497.5280330640134,502.4061072549661,519.7220436728626,511.26959945973044,462.52170684528716,469.8438501022833,490.6757157410828,134,169,351,343
湖南怀化,391.41700650199937,384.5374014126992,390.36259023074587,406.97750111558446,396.5600687319058,428.97381869560326,499.05634913716875,560.8289896068737,662.5737189205819,739.3200204594618,797.3078222689549,867.3429167839442,946.4936408818103,1076.578631290711,1334.0858057976093,1348.7153350827932,1392.335577960581,1373.2763970570932,1244.2955612306196,1263.2853598817399,1328.3346037161737,725,1098,1029,857
湖南株洲,606.0981729644103,567.0347461796605,578.1574917246922,607.7125998495061,600.9883212177325,674.5064522957679,787.6176794637558,864.7676183208725,1023.5971092152304,1150.0692243548647,1264.6334195733436,1359.9230639781974,1482.7238624650358,1662.0349160081767,2098.225789283531,2160.3571287305786,2251.3484924868017,2235.672589091802,2092.876815002007,2159.273971178912,2351.0238508629845,2102,2128,1257,1919
湖南永州,457.6755977026432,433.0487291319865,461.4477224137962,485.96447387675613,480.6621867448158,511.6830564660852,596.8980438831716,692.8255187716932,835.761628573792,948.3878326063798,1021.0682891214192,1153.590434336105,1276.098475318296,1446.1790924816696,1798.4561038891597,1827.9735944369793,1912.949465552228,1914.1608030832404,1750.6482100013804,1793.3311902586665,1896.0653832481185,594,774,1421,1696
湖南湘潭,559.7421414164115,528.0480229871512,550.8682111104838,587.7639221921299,567.1272393336484,605.701127840763,692.5365751283832,777.3192074794358,903.7355126910346,1004.3747582350728,1090.0085738030768,1164.3599168496999,1269.5013997045749,1412.9951501456376,1754.7138150818384,1795.6426801154657,1866.350620795633,1951.236952137074,1870.1067764822287,1923.4826117695409,2085.2445208889003,2443,1954,3759,3958
湖南湘西,158.19342742038833,150.59238711638247,176.7984376781253,192.41295099955573,182.12949124508842,206.1064684453237,235.2341559520021,271.29463129463227,315.8055539626891,355.3688925023296,389.28877635824136,421.41784224576213,459.4717946311231,508.5610804077676,604.075608146538,613.5809823840664,644.7474130377525,630.8488186510747,573.5439474698965,577.2859092939188,619.3661553883092,222,290,455,710
湖南益阳,306.2551473467526,293.8562572782236,330.3689237107368,347.3028064791624,330.053783920278,372.0487215426907,422.9012155977542,460.7093665382511,536.3038100890353,603.4741148709118,666.3750010761547,712.1938701128249,776.6293165888893,861.409372088397,1044.2526403298396,1054.0421445524357,1088.8856845934556,1067.3585919400382,977.1794320987415,1009.549419862114,1071.3119955676868,1076,975,1548,1613
湖南衡阳,752.0780351865242,737.1451700335592,752.1296244479948,788.5724516413544,773.1154874618319,842.2581187698063,984.0177606969835,1064.9500428786253,1248.5092539206182,1397.9960307717927,1508.3418025648639,1646.5891833241703,1798.470689008546,2044.3139317192445,2468.9011848063133,2510.8894451811284,2618.843927271786,2671.56003820792,2464.692849836725,2471.2354932192916,2625.9679785909975,1787,3701,2140,2442
湖南邵阳,419.8690617934366,420.88388449027303,425.08576538999006,465.47730430715603,458.5469544031772,505.8976952748854,582.3518559502331,639.129126149759,763.6027241742012,844.870897457342,906.215565498524,1016.8979213013583,1108.7651045627135,1231.3302299639763,1518.3434470452398,1533.5177545911367,1596.790796342396,1634.6441165878898,1497.3763752436844,1544.3433973831413,1657.2701018177079,807,1419,1343,1941
湖南郴州,875.8514152299547,848.3066814147332,922.3729346678758,984.6079845958702,954.923803133494,1025.2469505210772,1213.4122061649591,1317.6640176786834,1539.923986550233,1705.6921809924572,1772.2487936397386,1947.107216574555,2126.2084265732256,2408.1930235419195,2992.62058832903,3077.90304340799,3303.668576410009,3442.773214668998,3158.337749733485,3171.4077111934794,3243.5607366124755,2148,2989,2035,2126
湖南长沙,1494.579524933492,1404.6570914283448,1501.836701791859,1605.8563129662712,1579.426764548509,1764.868476306271,2166.187515772401,2464.067794762118,2926.473518846508,3427.798629536986,3733.949070898161,4012.2220842963147,4374.690952729067,4904.1289677157965,5973.414557832372,6149.720267649576,6449.034857235401,6617.974949580068,6178.320642040428,6443.63352216107,6920.377744939293,2155,2425,1829,2445
甘肃临夏,225.0268458456871,214.47550382675294,219.64507417430207,229.74294126942095,220.32638852216496,240.33613289087995,272.30944558166306,295.5364910056568,359.3501420479767,421.55650731983127,444.0805668224633,503.4439792950923,552.7268912781334,619.3563907916907,737.0054378935855,763.2128856685121,760.2596457840879,772.5411792348002,708.6196024661297,735.6848679514646,764.7201248322706,96,275,434,406
甘肃兰州,1582.7374489928093,1513.2559910771834,1589.8928290572705,1683.3628577980949,1626.9571073412674,1722.4698554088102,1984.560781220901,2153.577405484963,2464.479563231128,2741.924085281436,2874.7338436865502,3089.360246594581,3368.660184804823,3633.5080352776367,4191.589146557921,4151.694206457328,4187.079867192748,4152.092097951202,3747.999859009215,3813.032145334108,3951.852459683144,2617,2853,5839,4017
甘肃嘉峪关,180.102961526389,170.705398687886,173.752025793828,179.939375160097,181.811558772909,208.077784735131,231.96887657346,253.17814422595498,291.96254708509,325.026569300515,351.620855963375,377.984916047595,413.55744516698803,447.46297121507,521.5282000057911,515.643028208277,510.15677801742004,546.9003466403781,510.142492913966,541.397731874594,573.3291541921129,1881,1546,2781,3216
甘肃天水,388.1466491950431,374.08425614140504,400.4227510280912,426.0275841708743,427.6595984754451,494.9330485361923,560.844198887446,601.493044906427,689.7155599545913,764.1930849595431,810.6593493425978,866.9029471474404,954.1560132364916,1051.1634623744796,1208.799911868811,1226.3905533409907,1239.2696608263227,1284.9787293060208,1192.3656204507952,1236.0544351288256,1308.6408594968539,278,659,790,792
甘肃定西,226.95675018398632,229.41023756563942,252.7856802946788,275.42483294211127,272.8939264231758,313.9469379909664,368.346299666387,396.1206122274674,476.3466914491603,551.3287226194448,618.17877793639,683.8477941626707,754.0999344517201,896.1797003062372,1067.4963640909805,1111.1911745365294,1144.767927369129,1216.653991566368,1150.5109301714149,1215.5938525721235,1304.9086630486845,180,248,606,810
甘肃平凉,346.9968000261963,342.564212231771,356.8715863342709,373.5166436767023,354.4591160659039,375.8898299283355,428.11481883837297,470.3494333718326,553.0768864610864,629.7609905301722,666.641364161494,720.0075331652099,788.0959919304544,878.1127278353064,1004.3153215800477,1004.8663641700762,997.6583493127404,1026.789438344881,960.1433840609781,996.146958206464,1038.9117553256149,1216,1834,2078,2696
甘肃庆阳,394.77265408987046,385.001924347329,393.1609436299804,412.65234653826866,401.431594239827,447.02215674222293,517.3009874395792,583.2974903932679,700.3172705223702,818.323541362179,852.5470227954997,936.1480011655619,1051.5194967724356,1311.3342954834363,1715.2087745620188,1918.300871904145,1955.4461884059137,1996.2746671310026,1850.3286337021993,1907.3700447290507,1990.6716787204139,180,288,403,486
甘肃张掖,257.1275880060642,253.9501329501752,259.22094050926563,275.1621772182077,266.7598077855045,289.2765464345012,334.7927874839593,373.1331849729545,432.9577429734305,475.9849792482083,492.68013039698803,518.9571278531234,567.0297370822498,619.9671959108147,736.1872149331404,768.9252515596422,764.3064030609492,829.2071883066633,778.794352296948,821.6674399781764,852.835315446287,215,698,723,677
甘肃武威,254.8760329447146,243.8080368025957,254.2026183235782,270.57580419313047,266.18357239833,282.8134376727999,330.7629724936549,358.98359848197595,405.0810360885593,447.3213041361014,460.98357174099897,485.50513841707834,533.7074753373273,588.3339202677635,688.410109025379,714.7937843055981,722.9432364687694,736.5600600615982,677.5943344975714,694.2079353001523,718.7670609051646,136,347,572,672
甘肃甘南,45.61007252847111,43.43203526728121,45.61753265263256,48.773147500165464,50.41130225867812,59.97917452599628,86.13199302960774,103.99720039135956,128.70627722545248,153.31544183309285,170.45461361933172,181.6448667522212,199.9948246271518,226.06218935156068,283.1051443141939,294.32285210490227,293.1908817227553,300.1505090586416,279.40531072145967,297.92748447132317,317.60003585405417,41,114,163,243
甘肃白银,660.756358670574,620.2190091190326,626.1488509097544,647.4261551347578,600.2699792918478,626.1780063991796,705.6206048022711,758.0652264128282,852.1408168718625,938.8843676843671,965.3615677785294,1013.7137439557188,1102.4829559117284,1179.143208649872,1342.4548537120424,1306.023654037579,1284.513733987295,1303.054639292411,1191.3686551906042,1223.8744528243199,1291.189519460158,1499,2272,1906,2342
甘肃酒泉,448.4454380761247,439.88856232246434,456.529561033551,488.1759693036447,489.5770202393299,532.5296576160599,630.8781415084176,724.4995140500438,853.4251096009746,967.4396735143872,1019.6319936190783,1081.9715976110563,1183.6140876785462,1294.649671439996,1518.6573894984458,1518.6052704146412,1514.68134664418,1541.388754703606,1417.1387268242297,1457.2748126858598,1527.2214444562946,297,729,983,987
甘肃金昌,221.5101312736752,207.25671774524102,207.4830227595796,215.9636179077338,204.210385919557,209.8889804058141,235.9986915637644,257.4275408079099,291.207080773847,320.908536581196,333.48505490005203,387.490245254971,425.961412084905,460.96497911149504,540.311753184717,563.7561099698789,552.34919814994,584.7776684527161,545.981442405607,566.280945556857,600.136806703196,579,1089,1152,1317
甘肃陇南,166.95816864441775,160.88148594885786,168.89114116690814,189.61722837160445,185.28755933425634,208.17311082306213,237.86513219085225,258.78373120640634,309.9426452926765,347.2693644489459,380.08474917303244,436.76564622020874,504.39736091647245,618.3919616562321,784.0354706635484,828.7690847048158,862.158320821117,881.6017607173995,821.696198672958,851.6923529172116,896.509671672147,88,338,466,783
福建三明,460.2132265220598,435.8914551695879,458.8356402625346,485.31939645340026,476.0819349043164,529.12110385088,616.863919652747,671.5502424183583,774.1648502600979,860.1144452472205,920.9050802403715,992.6106092947256,1091.4112502660637,1222.9996636978935,1445.0737294428768,1485.2760781973557,1532.5963552746132,1475.4955381755422,1306.2951367790645,1314.1098806664334,1290.0758430875667,2343,2462,3055,4633
福建南平,426.92081575854706,416.5085222212718,439.47454993899623,461.1642746430719,443.88784595450187,486.4023921160598,569.0511939307677,620.6190009251053,716.1396596982909,790.1764661044361,823.9161409384599,886.5688127146232,972.2821461771852,1084.9569899710564,1307.327614495297,1345.291755981919,1377.3265041795682,1313.1158026282199,1155.1227109565925,1167.1695834892325,1156.585661658048,1569,1172,1409,937
福建厦门,616.5251551068451,584.6921802455789,634.0669447779849,674.8694975580478,645.5342394126033,692.2647257269111,804.2668566133741,886.316140408124,1093.854436487716,1294.734507518851,1463.3377662270632,1549.9384102626882,1696.1059790339382,1864.912950473924,2162.356244108223,2179.428638419596,2205.861298927071,2186.553250809122,2021.6562677745121,2093.7714760008153,2233.309163424337,1091,1773,1424,1385
福建宁德,349.3345681727681,342.9092076322982,384.9667126672365,435.7788617067516,431.7659510125221,467.0497077220726,537.1200730359617,589.5492707457338,684.5817930195152,761.7641620776799,794.9370214985565,873.2671871226025,955.7859584353832,1064.8298928154045,1272.9689804357831,1304.201408471005,1326.4849212611534,1340.8269271814065,1229.44464799154,1279.290068904651,1287.381960967727,258,1476,1634,2445
福建泉州,1681.8692026034719,1595.7117886330216,1806.7507758831498,1931.7519654123523,1879.841280721122,2053.526636783384,2404.083177939392,2663.1458003381795,3101.102692690284,3559.3024993841973,3784.606380186142,4038.270416360535,4420.098217235209,4879.174747870748,5794.230983688477,5875.5803381281785,5961.275679040241,5912.739313948465,5427.0904415626,5581.271947756563,5662.73761609083,2072,3656,4787,5822
福建漳州,944.1842945567118,904.6137391589596,1000.9461693216019,1068.4530279733333,1026.7441462200138,1102.352047513246,1279.7215265891182,1398.0009870136792,1613.8420124448144,1796.2634368980255,1890.5201611079256,2044.8826183378442,2245.873592940602,2511.629013200995,3065.113066953038,3209.9394872136318,3292.836041040508,3541.652711348016,3288.752640339845,3436.6520547661203,3611.780331274865,2988,2322,3797,4046
福建福州,1349.4165846565747,1263.6410024928014,1320.737165739777,1400.0103958781845,1349.1588180752851,1472.8229962844064,1733.2777722877472,1897.6259726147098,2190.5077968493824,2462.859800602684,2555.727128643255,2798.7445152623145,3063.1457341951646,3429.2810553517575,4075.251243235296,4154.395327421493,4236.3219962672165,4343.340567901152,4034.2157867194874,4200.097218547217,4315.76122232719,1770,4306,4917,6023
福建莆田,471.7647238837502,441.4138311817874,490.068105220179,521.278004413102,504.5897660023756,546.0731689975213,625.0356000219705,679.7625059018925,783.506258689403,880.417164521399,956.350128967071,1050.931535146248,1154.845974947602,1294.5461714221678,1531.381031981491,1557.162976595666,1598.250052901542,1786.286498541802,1723.070836785987,1779.280345124135,1796.820642058093,599,685,874,1974
福建龙岩,524.4667934794921,505.2913365712608,550.5116298089922,587.591914214124,573.2650964505989,622.6590784218196,728.7207910081754,797.8974369020696,936.0651030938385,1047.5359595289783,1108.8284977847427,1212.7782911868244,1328.879627293394,1486.979044965694,1765.319992160817,1810.2376633645408,1861.207981201732,1796.1791432379468,1603.633981023258,1640.953326155127,1644.084224432615,1959,2658,2985,3994
贵州六盘水,1890.77536733641,1705.229130656368,1719.439401824963,1792.300418444984,1673.080114069051,1757.030607831131,1955.697661038407,2163.816094674322,2504.824537302346,2794.52406874356,2839.397979250545,2944.809071381009,3219.1066405111433,3468.487236899382,3710.638359504216,3712.073214727812,3667.2946423002013,3708.881753594625,3359.859024698172,3400.3651372503127,3540.7546660011053,4206,6051,5744,6742
贵州安顺,675.596322621384,635.4224528210241,623.903089501556,668.704804899231,639.356456490322,690.072737964285,812.530004550017,868.954617994519,972.32056048841,1066.228879668823,1094.150194348951,1159.188571541931,1266.6177059370611,1367.804364995783,1480.362114697287,1486.02694652116,1533.749433250575,1712.063690473598,1660.3696537857759,1780.817656744,1866.5243655715399,1251,1093,1400,1505
贵州毕节,373.5094947825889,366.9901090802038,433.3640742093006,505.8426635319576,531.4933278857864,616.8935193456088,733.6872501029774,828.161500600515,975.5268937464093,1098.5085304951017,1133.6953854315964,1229.4278029388045,1360.2962092774715,1536.4113834561701,1821.147168835754,1938.270347806501,1998.390353311361,2014.611456819193,1863.2248264409232,1926.2333566006469,2045.619031828084,2300,7122,4155,6131
贵州贵阳,2566.371689957788,2401.507870864949,2357.00644293917,2447.782246976148,2279.827883362196,2473.214468983607,2958.903743485207,3178.8579338956647,3563.962736776595,3910.572988014104,4033.4763416383057,4242.546077768587,4636.10695992956,5027.218978037449,5464.1215465255045,5460.742076877939,5487.582205120806,5669.420988797405,5316.743411012182,5469.207464875421,5752.334921888827,2412,2875,3663,3413
贵州遵义,1185.8025912677042,1119.3307290755315,1148.2761403190925,1216.4117179362547,1173.8656167180445,1338.1829073784584,1559.026588100956,1687.7665364365162,1920.0386792471697,2134.7920316081427,2200.084056747781,2309.002721621669,2523.9729875084727,2713.4489504224875,3051.2545568222295,3104.386958431483,3292.401791998909,3347.300505691186,3096.3455453036486,3253.595588710955,3608.5702457315574,2319,2470,3620,4074
贵州铜仁,231.47154756480012,254.9208314112637,292.38839631643185,313.11395392021524,327.076441958972,381.45579406213426,461.7111170568954,531.3679193423634,626.5298506641341,745.7666436765355,837.5058986863279,893.6029399696495,978.1270738654275,1095.142729428414,1290.885964616309,1316.4989277625718,1462.688632810866,1518.7788255653331,1402.142113793834,1426.848348854588,1573.4343922933317,669,1041,1272,1593
贵州黔东南,405.5081082393039,445.36267830703434,528.7058486986675,625.7578825470207,608.5384197461689,654.0423054085115,814.569041302957,901.3998941755614,1063.7627185963638,1178.140561665714,1208.2587086850685,1314.211173515993,1452.7698444077175,1604.4965032916018,1889.0661656570667,1914.9918735889044,2041.420249771392,2043.1630087120282,1856.568861424222,1889.8578859741783,2046.912934791034,1066,912,1540,1933
贵州黔南,800.2444031050308,878.4662290393717,990.9642250738323,1046.657291589489,984.5278925009069,1045.9522735590278,1165.858475739066,1248.7813931842593,1408.6901848511773,1539.1524416711766,1573.8187158143717,1668.2334428529364,1832.077417820617,1980.7310216274927,2202.9046340729383,2207.0692511814354,2258.782698175204,2312.2805757157544,2121.3028635200794,2182.9851149524798,2362.3458379467033,913,900,2044,2671
贵州黔西南,604.9810423473891,631.0639004566505,665.4495696817149,705.7189279372477,705.7518903932455,768.9409722496614,897.1761712938873,996.7322408275796,1169.9416776401226,1333.3363209069316,1477.352416355191,1551.2599632842455,1711.5152925408763,1951.3452269815382,2404.876519488999,2750.402334187811,2701.7857274446555,2725.435198608236,2461.7312712621824,2467.1330534428043,2560.239298869605,910,861,2175,2486
辽宁丹东,644.3098608174854,642.8441518190593,686.5095512323835,733.9592017004547,726.5023364083481,783.918961289015,899.4540751924413,977.0392119824667,1105.7952151723368,1211.9999522886285,1279.6753142841494,1337.6694889920611,1454.2795559107221,1626.9840352046047,1780.7883419811255,1815.84777012396,1778.0483063415743,1758.8587025327033,1637.1737667474413,1673.7919771999682,1666.0462268328797,1024,1226,1485,1702
